"","SRR8581315","SRR8581316","SRR8581317","SRR8581318","SRR8581319","SRR8581320"
"ENSMUSG00000003037",10.9357093531271,10.9511804816943,10.7050468056289,10.8563596449889,10.9741524056534,10.9015130159993
"ENSMUSG00000074240",6.37423573011594,8.02302072900784,7.41891884769033,6.4639932956974,6.35905331257305,6.84819212834636
"ENSMUSG00000003039",10.8638991880733,10.8841467408249,10.4095512771816,10.4985435060879,10.4932387218048,10.326538179814
"ENSMUSG00000003033",10.2596238982911,10.4217086560696,10.284597431324,9.97549053172214,10.0144994802415,9.9861797738572
"ENSMUSG00000070713",7.02435803626269,6.72278247983617,7.01344995013026,7.06621901100613,7.09821819371409,6.71752469116629
"ENSMUSG00000055148",7.74028746195944,8.01675773928501,7.90362363377705,7.19872111817252,6.88525180579456,7.27644525444777
"ENSMUSG00000006276",9.41546111170494,9.50022903667132,9.58188788491765,9.5545624757925,9.56651804061646,9.51376475775932
"ENSMUSG00000019732",7.62142673238475,7.70890333991039,6.9921264081794,7.16683969821677,7.28093952004173,7.48585689850736
"ENSMUSG00000052794",7.86815019438795,8.20447827961034,8.0434854227552,7.90819703513586,8.05979875304817,8.08993159295006
"ENSMUSG00000052488",9.97504843162299,10.0403287074311,9.94675371331232,10.3910679851671,10.534739337876,10.2600700371899
"ENSMUSG00000019731",9.74452832657047,9.303554983832,9.32993180780883,9.72931721430731,9.68110888875198,9.690819590089
"ENSMUSG00000097000",6.58995720139035,6.80354829811495,6.68930116276974,6.72051609407589,6.97237282995307,6.91519320839614
"ENSMUSG00000045248",7.61410341180154,7.79986294710858,7.86494967420269,7.55565727737586,7.77513404118205,7.71783986183202
"ENSMUSG00000110446",5.93041025256649,5.65957051675188,5.34721268036855,5.80986703569677,5.83174689528705,5.00918720652806
"ENSMUSG00000120183",6.68418806301193,6.65400647843647,7.06525017173968,6.82347399329397,6.61183669245574,6.87542785284209
"ENSMUSG00000044600",10.750623631571,10.5089151002696,10.3518657359106,10.543525053573,10.4106243354764,10.5193193543523
"ENSMUSG00000031791",7.26410999240046,7.86435985887131,7.19093505987695,6.76571634066663,7.40741099535202,7.17397743812817
"ENSMUSG00000061410",10.0522948663829,9.97496959527219,10.2586702711626,10.3623403706991,10.4414012378741,10.4341042489872
"ENSMUSG00000037251",8.11899233520514,7.7475344884469,8.12021531367327,8.19423799331652,7.91285912418497,7.82720100492989
"ENSMUSG00000015994",10.2527519292905,10.04336825668,10.1030014170049,10.0632687928224,10.0103982655223,10.0743572402643
"ENSMUSG00000037234",10.676413927452,10.5681252990797,11.0380977498874,11.3448724728858,11.086126036811,11.1301683797446
"ENSMUSG00000013878",9.20092634154332,9.1678161757348,9.09167120849766,9.2579815552347,9.06533329668185,9.04087790887833
"ENSMUSG00000110317",6.96576199286892,7.87829424155594,7.43435268147327,8.12134642138712,8.07048734893488,7.70353937343279
"ENSMUSG00000037214",8.15426928699368,7.77020411286572,7.57970804321703,7.84452376651376,7.8705019430672,7.47739976281013
"ENSMUSG00000037260",10.2389088657215,10.2999550418457,10.2118735189859,10.4288570181787,10.3372388820105,10.3435318623425
"ENSMUSG00000052557",8.11387968031816,8.15416718003527,8.48426072235429,8.90842020833794,9.08371391270679,8.74809252036269
"ENSMUSG00000013033",8.05637562949798,8.31024003298579,8.40642411974484,7.85749406503778,8.47094515476526,8.07900202438372
"ENSMUSG00000074219",6.95371033643066,7.04430753802509,6.94837192020917,7.5313231851881,7.21287625714172,7.13063447728869
"ENSMUSG00000005470",5.50752879489982,5.8442503676718,6.21831491436037,5.68161146098814,5.79440541545776,5.76827959794438
"ENSMUSG00000079003",8.28715077026145,8.62018445631793,8.45511010018929,7.95711752397212,8.05442372709764,8.11153859426081
"ENSMUSG00000046408",5.961635252387,6.3281456237584,6.29959381475253,6.01455715305603,6.02458220623628,6.07100385280348
"ENSMUSG00000047986",5.79143980833072,5.99198429844353,5.7583206101155,5.84790521110029,5.66853356845421,6.01267429130903
"ENSMUSG00000005465",6.69918455043741,6.7557391550001,6.92591169410699,6.78041468552609,6.61183669245574,6.71752469116629
"ENSMUSG00000074215",5.961635252387,6.17474188427421,6.58885550173009,5.95190786715216,6.1822034972252,6.07100385280348
"ENSMUSG00000056753",5.61803903306863,5.95748861283739,6.0573582861746,5.80986703569677,5.99540814299219,5.95013414901043
"ENSMUSG00000031706",8.81753505330718,9.28566732738254,9.05588209571963,9.14807161622925,9.42564234780333,9.29321186836286
"ENSMUSG00000037103",8.296179986797,8.61608353434599,8.36388007547968,8.50294197752644,8.34527626535416,8.55810749341688
"ENSMUSG00000012889",5.71053111449545,6.17474188427421,5.82803664953146,6.22892217597061,6.05281502351856,6.65455691114043
"ENSMUSG00000036686",9.20330995569171,9.01165539423383,9.15166362093053,9.00627994553535,9.04671373434594,9.14564419743919
"ENSMUSG00000097296",6.0489436127431,6.20200583123925,5.86055178298552,5.98381033007062,5.9012844418512,5.76827959794438
"ENSMUSG00000005469",10.5963678411294,10.5165874160727,10.3009492590787,10.23281353834,10.1745432205139,10.4009384212846
"ENSMUSG00000031983",9.23627116621232,9.18722514898889,9.16067434175398,9.18902012856258,9.1248617898782,9.36833843303714
"ENSMUSG00000049717",7.51513809651865,7.85733988549291,7.89268327086186,7.96311362329765,8.03271494994882,7.92243530474824
"ENSMUSG00000040396",9.29777698528898,8.91174244968487,8.97384829171668,9.37122162883119,9.45615217837156,9.38158526911466
"ENSMUSG00000031497",5.71053111449545,5.88383007181158,5.48614653770594,5.98381033007062,6.0801823501825,6.17755347553188
"ENSMUSG00000121092",8.50111159791655,8.6242735979561,7.95707203311242,7.76404355304559,8.15318570199645,7.82720100492989
"ENSMUSG00000025809",12.2418486610087,11.8256766085921,11.9756227257537,12.0741032621021,11.9891235150043,12.1141407414015
"ENSMUSG00000071302",8.0510291225278,7.99779870387112,7.77825829715554,7.94504744288622,7.97692188510482,8.22478183837881
"ENSMUSG00000094530",9.23859680689229,8.98969643461304,8.75593217091666,8.94178948854824,8.81783975978676,8.72046266314015
"ENSMUSG00000110605",6.0489436127431,6.37457260759258,6.63296432680342,6.48301308265476,6.45608519786816,6.51740424659166
"ENSMUSG00000053560",10.6609293421633,9.62731205339893,8.95841441380962,9.28182872103871,8.94405921491391,8.83758090534788
"ENSMUSG00000120944",5.86407536369426,5.00918720652806,5.59203284013716,5.51944199164545,5.79440541545776,5.51845833253231
"ENSMUSG00000120095",5.961635252387,5.92149947949751,5.7940279198905,6.10083710425116,5.86730142482859,5.76827959794438
"ENSMUSG00000001910",10.0107984155606,9.99865416433514,10.0276102390681,10.0577643247591,10.1684224870184,10.0218196847911
"ENSMUSG00000001909",10.4538745772065,10.7134808095485,10.2247877654108,10.3227413587362,10.3949858381781,10.3185386805056
"ENSMUSG00000001911",10.1590740247925,10.0629704667396,9.74329614276462,10.3623403706991,10.3459413919876,10.2600700371899
"ENSMUSG00000034041",6.22494981492158,6.41905918130512,6.37491599032174,6.42493869742034,6.1822034972252,6.44205343514876
"ENSMUSG00000053226",7.09129845951829,7.27949434109788,7.02397926764375,6.91845108373536,7.30906981382596,6.97878639599932
"ENSMUSG00000033751",8.41688536696576,8.78256139437579,8.27056215857448,7.72907578875068,7.6512533287594,7.47739976281013
"ENSMUSG00000003813",9.96807048822734,9.51783678178793,9.5445649227489,9.99866027952618,10.021308985961,10.0358322622881
"ENSMUSG00000003814",14.0891656199901,14.3098381128683,13.8030244254774,14.2430058337894,14.2588858143295,14.2924427284549
"ENSMUSG00000087685",5.79143980833072,5.54170303282074,5.4227127121411,5.45165147580035,5.83174689528705,5.37022603985791
"ENSMUSG00000003808",9.55810866496189,9.77000162071439,9.59356299857372,9.49668928965325,9.61417719807855,9.31178866250551
"ENSMUSG00000003824",8.67672169657532,8.99285413052561,8.49861455979894,8.68996543850123,8.89430514260556,8.81817369554252
"ENSMUSG00000003809",14.6569114513845,14.5146964605454,14.1462460996026,14.6197713964245,14.675581337937,14.488859686019
"ENSMUSG00000119989",6.81285256598319,6.89390928872134,6.84395788802586,6.99448420883591,6.96029066045247,7.27644525444777
"ENSMUSG00000054191",7.3108944473958,7.37300646899882,6.93719199998614,7.63376843426652,7.67269075622777,7.25657972795156
"ENSMUSG00000003812",9.05542060935745,9.46662145316965,9.19616136290221,8.77669203377646,8.85505414918879,8.88497594923906
"ENSMUSG00000053693",6.17789834376132,6.41905918130512,7.04478096478069,6.87863375493659,6.67481503379319,6.68645877780756
"ENSMUSG00000031732",7.28302248487874,7.11943189148272,7.55185618731384,7.58744029981487,7.42454022467488,7.60676850804209
"ENSMUSG00000001670",14.1449356978509,13.6214812788555,14.1235287161979,13.988444874472,13.9968548917439,13.6381844073034
"ENSMUSG00000044676",9.00708445803608,8.88137823919077,9.235061916659,9.32607478179908,9.50171063576424,9.06025514685436
"ENSMUSG00000046441",6.97769974452034,6.78781998991631,6.92591169410699,7.07779374962278,7.16200599899233,6.9911293740102
"ENSMUSG00000031487",8.08803332533331,8.01675773928501,7.89268327086186,7.55565727737586,7.73506619539495,7.72493477626063
"ENSMUSG00000031488",7.68563177531385,7.82889935380326,8.02861888329997,8.12134642138712,8.49873207980234,8.14333824354877
"ENSMUSG00000031489",9.26621434191644,9.37053476312607,9.10574020329345,9.46164743116849,9.15992182332535,9.32784843502006
"ENSMUSG00000109674",8.16418793940512,7.77020411286572,8.83983668337974,9.92950946606045,9.17468896902316,9.33012809051794
"ENSMUSG00000031490",9.79904031250967,10.3754405477809,9.78606346324375,9.58360681369737,9.53638409883975,9.30947967018835
"ENSMUSG00000000759",10.088774665912,10.1945555444538,10.3694151540077,10.4780920534721,10.4625605570926,10.4393828116207
"ENSMUSG00000031441",8.34483514072067,8.10198910512315,8.51635519946293,8.38386504198955,8.02723474849754,8.3157559768864
"ENSMUSG00000035824",10.1430576711644,10.1959217828808,10.0015764501534,9.97256791951756,9.99940423747405,10.0062466970409
"ENSMUSG00000054400",6.17789834376132,6.25436633219203,6.00565863489013,6.36358459926878,6.57902177189957,6.55326018996786
"ENSMUSG00000031875",8.10874834262519,8.67244873105698,8.44772789389716,8.22931549867901,8.23602999488165,8.15378021543178
"ENSMUSG00000096188",10.5945576878267,10.1259709395098,10.4513488802494,10.4373571294416,10.4271204380236,10.5508730502425
"ENSMUSG00000035770",9.85156233384786,9.61305163771496,9.91389318191266,10.0043949236122,9.72015704276348,9.91517467604725
"ENSMUSG00000110630",5.79143980833072,5.8442503676718,5.63803244592961,5.37092697012649,5.66853356845421,5.63132604504604
"ENSMUSG00000031878",9.44393822221256,9.42522629953171,9.4741175854565,9.56236519179978,9.29892328264082,9.51376475775932
"ENSMUSG00000031883",6.37423573011594,6.83441065326274,6.72986279614315,6.68940645917293,6.67481503379319,7.03933697974799
"ENSMUSG00000031657",9.31770673359976,9.04245231088558,9.10807166336101,9.46789371666756,9.54018557193336,9.4077178902491
"ENSMUSG00000036779",10.3396282125399,10.0539564373302,10.4622931633175,10.2832027173527,10.4403858605476,10.6147826998093
"ENSMUSG00000031659",7.69258367462754,8.02925580839623,8.49503968180385,8.44889674477426,8.43850779460257,8.84399181811369
"ENSMUSG00000031660",10.4893796519859,10.4585931921507,10.325134224486,10.2032081192372,10.2284900727968,10.2432644523605
"ENSMUSG00000048371",10.8040727367337,10.3075576809892,10.1801776249575,10.500572780119,10.6863129677802,10.5750525549503
"ENSMUSG00000031880",5.71053111449545,5.92149947949751,5.34721268036855,5.80986703569677,5.36380450783103,5.84631595942867
"ENSMUSG00000031879",8.40859665536531,8.48721214250905,8.2062018695405,7.95109554110847,7.99950701887838,7.71783986183202
"ENSMUSG00000055730",12.1453428853688,11.9323221751313,11.4644307177645,12.3872286258015,12.5681239183612,12.2300976435875
"ENSMUSG00000061825",10.1749142441426,9.65740202987799,9.38282913319739,10.2019612578452,10.2962916306222,9.93774226945108
"ENSMUSG00000031884",6.20170673390215,6.37457260759258,6.31893958890334,6.50171288997381,6.56225655173577,6.25035373660872
"ENSMUSG00000110597",5.99173360480429,5.4710075821133,5.54184519877518,6.20462790579556,6.05281502351856,6.07100385280348
"ENSMUSG00000121424",7.05826462582775,7.21327335458349,6.44525732468287,7.27023126578988,7.16200599899233,7.03933697974799
"ENSMUSG00000031886",12.8425221667138,12.1927865829742,12.4183847029256,12.4038509359431,12.4715803195838,12.2233847416991
"ENSMUSG00000031877",10.4009940963045,10.2323287783592,10.3742522996786,10.4934577855286,10.6223988948207,10.3758286739151
"ENSMUSG00000091813",6.29160037025944,6.61805246091002,6.67546731899217,6.673540797449,6.96029066045247,6.77734050408237
"ENSMUSG00000036879",9.98476108190296,9.68492910223159,9.95194248307406,10.064641628618,10.0253792855258,9.76507492134519
"ENSMUSG00000043794",5.4412955192136,5.99198429844353,5.7583206101155,5.72713226145993,5.75500649123497,5.72576194784476
"ENSMUSG00000091514",5.8979382291084,6.27955507936541,6.1750405043709,6.2758045234754,6.54524163239262,6.2734841898636
"ENSMUSG00000120442",5.75218312825357,5.8442503676718,5.7583206101155,6.42493869742034,6.20609038706973,6.07100385280348
"ENSMUSG00000095403",5.79143980833072,5.71071335035483,5.54184519877518,6.04425289808327,5.9338708898702,6.01267429130903
"ENSMUSG00000039470",5.86407536369426,5.8442503676718,5.7940279198905,5.91872634816759,5.62036917591634,6.29609994448544
"ENSMUSG00000031601",10.1676250126728,10.1402355157671,10.2460575304406,10.3589884886626,10.2633640358172,10.1828512782198
"ENSMUSG00000014907",7.73357297669279,7.71671673970787,7.60700220750041,7.58744029981487,7.35466987855738,7.65228224783976
"ENSMUSG00000025588",6.98952596644879,7.24679954565538,7.13443478278168,7.49818394569819,7.17233961889944,7.29601696783756
"ENSMUSG00000051147",9.26849198504626,9.50905987650443,9.40572772409319,9.64367392073267,9.64097093636616,9.8420808059766
"ENSMUSG00000030735",6.20170673390215,6.08793291793139,6.15265575613956,6.36358459926878,6.33854376538282,6.29609994448544
"ENSMUSG00000030465",10.0706502730143,9.66334520400643,10.1030014170049,10.4615193344937,10.4209565067446,10.2802167363418
"ENSMUSG00000031555",10.8987853168014,10.198650378515,10.5623174939027,10.6220474242234,10.5778510534197,10.6342445323129
"ENSMUSG00000031556",10.556009709554,10.3766456565325,10.2042863960381,10.235253411552,10.1830687878384,10.0274410895677
"ENSMUSG00000037406",5.79143980833072,5.00918720652806,5.2484800205359,5.84790521110029,5.79440541545776,5.37022603985791
"ENSMUSG00000031557",6.96576199286892,6.7557391550001,6.91452895759937,6.90531936664934,6.96029066045247,7.20556553390493
"ENSMUSG00000065954",9.62356373549865,9.68298025987701,9.41516208773059,9.83771908454068,10.0628240119858,9.66398760483602
"ENSMUSG00000110545",8.68358885438229,8.9641808496479,8.73793926256887,7.90195935977488,7.99389487091796,8.0173164609647
"ENSMUSG00000011306",9.36528982530021,9.62121775647552,9.37124144030378,9.56625072426491,9.615979064186,9.53169269142223
"ENSMUSG00000036151",9.05805870230564,9.7773257029302,9.52029922089899,8.97146411557893,9.10956947474666,9.33467656948736
"ENSMUSG00000007594",7.18562365981727,7.05713683227939,6.66146966428477,6.76571634066663,6.59554580512776,6.80617545522809
"ENSMUSG00000036120",8.84838303527169,8.95449396467673,8.75593217091666,8.32960027467557,8.27339231579186,8.06244626262844
"ENSMUSG00000071078",6.17789834376132,6.56194192124293,5.89173975029222,5.88411833412336,5.9338708898702,5.63132604504604
"ENSMUSG00000002345",8.58429802104228,8.68424218732596,8.29137935213087,8.24408554441167,8.4426032633181,8.47356117245906
"ENSMUSG00000002342",9.40722000675236,9.83109932266815,9.63772791118079,9.34882566171967,9.65856003069983,9.45024263014322
"ENSMUSG00000002346",12.3936793308321,12.3619638158606,12.4494110560615,12.2832597883367,12.5748448936427,12.3062865274461
"ENSMUSG00000002343",7.61410341180154,7.69314213369643,7.38750878723841,7.43816214421024,7.61476156383425,7.43430065291214
"ENSMUSG00000036054",8.87857899938771,9.02405376779827,9.52901264904689,9.53882881418222,9.57580680186313,9.38597386333215
"ENSMUSG00000121023",6.1026962575418,6.56194192124293,5.82803664953146,5.51944199164545,5.9012844418512,5.72576194784476
"ENSMUSG00000120970",6.35417920407796,6.54261131300964,6.0573582861746,6.22892217597061,6.31762487694942,6.49903943964177
"ENSMUSG00000056973",14.4436948997336,14.3279293410233,14.1479408623561,14.9848634615343,15.2443936879292,14.7236163309021
"ENSMUSG00000110496",7.58441108907175,7.7322117646858,8.32809433594917,9.24590767153711,9.59054509982945,9.1142165860545
"ENSMUSG00000061959",12.5031007329122,12.1900487973308,12.2051329327353,12.4248304146196,12.3948121094334,12.2206295255384
"ENSMUSG00000110659",7.76023696816123,8.09607004008686,7.35534459583474,7.57164147535294,7.63677315363953,7.63727855107223
"ENSMUSG00000031725",14.0827261786849,13.908031081098,13.7295679786581,13.993404557111,14.0463029806074,13.8610455808575
"ENSMUSG00000057074",13.0044182806223,12.6831171656433,12.5813200950423,13.1026029091443,13.1302516064158,13.2268643700999
"ENSMUSG00000031907",7.13406837439661,7.35278583759684,7.16299091908292,7.15603722598174,7.44145400272479,7.15248630390872
"ENSMUSG00000060019",10.0417000518169,9.96858735028015,9.65533921800574,9.01485316724456,9.18201589378935,9.13263300684604
"ENSMUSG00000000303",8.18381790346949,8.42751905843709,8.73793926256887,8.38829458638535,8.34088903170038,8.55026875840994
"ENSMUSG00000041949",8.09324081761924,7.29021544320841,7.78420970391648,7.9144068786039,7.80765843341723,7.88512107096907
"ENSMUSG00000031910",6.15348826970791,5.65957051675188,6.0573582861746,6.2526364914944,6.0801823501825,6.31822869237132
"ENSMUSG00000041438",8.89344105427782,8.78621087034435,8.72581664926844,8.78675364934609,8.76340177854425,8.67798729737953
"ENSMUSG00000120233",6.35417920407796,6.59965048099874,6.55848410990359,6.38442846428426,6.49260561735593,6.70209304459416
"ENSMUSG00000031839",11.3941447320489,11.695629249453,11.4032999746873,10.9609967342222,11.0932475969322,10.9680190129166
"ENSMUSG00000074064",12.2848413028715,12.4420978301803,12.0917122422805,11.938158287889,12.2112488140825,12.0777254288301
"ENSMUSG00000074063",12.0528286506947,12.1266757164144,11.7774638409744,12.6365428165848,12.982605731029,12.9693509095525
"ENSMUSG00000031835",10.9061002353729,10.7352477366408,10.8306934683069,10.9930534132449,11.0359375079605,10.9818281391731
"ENSMUSG00000031827",7.84350456762,8.52273634036075,8.27056215857448,7.9144068786039,7.96549085557546,8.15378021543178
"ENSMUSG00000097944",6.96576199286892,7.300850524753,7.44200372213326,7.5475942176889,7.55426795462173,7.57556141394612
"ENSMUSG00000121728",6.12843601269266,5.99198429844353,5.95066119349011,6.32062101366063,6.62790203972683,5.95013414901043
"ENSMUSG00000074491",10.0771494865151,9.82933886985558,9.76557583099832,9.76692867344828,9.7285073046803,9.37718322153871
"ENSMUSG00000008892",11.1262656398428,11.1516706096641,10.9514492205262,10.8137511569568,10.8335426462274,10.8509265338104
"ENSMUSG00000031565",7.74696940491723,7.90575080334133,8.0775724285475,8.08891136405093,8.12274166243272,7.8337572702837
"ENSMUSG00000110444",8.25044518310773,7.99779870387112,8.22798333165725,8.54711890702802,8.35401012659865,8.5659032478838
"ENSMUSG00000031858",10.6303357807476,10.6904115578651,10.7878428525677,10.5794863591181,10.8535087462915,10.6706031654377
"ENSMUSG00000002908",8.01851415145066,8.13121580953047,7.72970035061537,8.17379436508417,8.33648814826249,7.97659706422325
"ENSMUSG00000007610",8.16912116209243,8.43220109025092,8.34411096847489,8.11061778605465,8.00509672283431,8.1744344210985
"ENSMUSG00000037982",6.7139943698448,7.16719618785349,6.79456427242647,7.08926535903235,7.19276480925687,6.9911293740102
"ENSMUSG00000036712",9.21043711958666,8.97380259031988,9.10106587137585,9.62330764302833,9.33659671569578,9.57459755383527
"ENSMUSG00000074151",10.0926289655221,10.4252069630591,10.7936303880553,11.2576030826615,11.0835276340153,11.8912554773977
"ENSMUSG00000097743",7.10212421806937,7.41255385748502,7.69212502186974,7.15603722598174,7.21287625714172,7.13063447728869
"ENSMUSG00000021938",8.47755276384746,8.17674997637699,8.58853805936962,8.21438907670555,8.35835692378135,8.39246928289654
"ENSMUSG00000040123",10.7243791590154,10.73993650071,10.7892919159639,11.0564846030086,10.9895016803716,10.9753034561415
"ENSMUSG00000100017",6.92925538853597,7.72448604238747,7.27136467538744,6.82347399329397,6.83258973457898,6.31822869237132
"ENSMUSG00000114500",5.75218312825357,5.60372752250655,6.0573582861746,5.45165147580035,5.86730142482859,5.51845833253231
"ENSMUSG00000037572",6.7139943698448,6.97815301783671,7.01344995013026,7.06621901100613,7.19276480925687,6.91519320839614
"ENSMUSG00000048379",9.31990416400926,9.15378997072869,9.34580928255344,9.39764369190478,9.31455580611792,9.35048370568761
"ENSMUSG00000114977",5.8979382291084,5.80247162401119,5.86055178298552,6.22892217597061,6.10675019182333,5.95013414901043
"ENSMUSG00000021945",9.68446573910198,9.39457002208891,9.9814203546867,10.1025591364967,10.1511447606038,9.87831404976882
"ENSMUSG00000021840",10.3035100935728,10.1890775958261,9.98395535187628,10.2007133162954,10.3524339553127,10.1197930593456
"ENSMUSG00000087535",5.93041025256649,6.11777169437211,5.95066119349011,5.91872634816759,5.9012844418512,5.6803248698984
"ENSMUSG00000097601",6.33373416310237,6.59965048099874,6.67546731899217,6.93144646447581,6.59554580512776,6.60501609275007
"ENSMUSG00000050335",7.39117135211753,8.51393824273907,8.37561033528664,7.41159713293476,7.4498318851969,8.14856892314119
"ENSMUSG00000022064",7.59189494127212,7.15541849370755,7.52342204639929,7.59527160136212,7.49095838126518,7.48585689850736
"ENSMUSG00000007817",10.0121558452703,9.95250684900714,10.576656052224,10.6164447007307,10.3823516870116,10.4890969219214
"ENSMUSG00000114709",5.961635252387,6.52294576872963,6.37491599032174,6.20462790579556,6.33854376538282,6.31822869237132
"ENSMUSG00000072294",8.6904230799478,7.99142144972704,8.91108776840574,9.23128358383003,9.23463244608077,9.04366219022621
"ENSMUSG00000110273",6.0489436127431,6.52294576872963,5.95066119349011,6.07298709213147,5.99540814299219,5.88246440397939
"ENSMUSG00000037544",5.61803903306863,5.80247162401119,5.86055178298552,5.72713226145993,5.79440541545776,5.76827959794438
"ENSMUSG00000033083",7.45044332276839,7.16719618785349,7.52342204639929,7.75712054837661,7.83943614810114,7.93465439037827
"ENSMUSG00000037536",9.34169541332381,9.51783678178793,9.50448066837858,9.02620484358239,9.29892328264082,9.19653924778577
"ENSMUSG00000075486",10.200139941185,10.246901448769,10.1018350432411,9.97986335614117,9.98832561729649,9.98329010271206
"ENSMUSG00000021973",10.8250640039938,10.5880272673611,10.6942580989447,10.5425405643299,10.4893167502336,10.5233015504293
"ENSMUSG00000022111",9.14993272061021,9.37053476312607,9.25622601622354,8.86162390034538,8.78606939006929,8.68515500752267
"ENSMUSG00000053821",5.66602577955278,6.05708717801306,5.72065731327014,5.51944199164545,5.9338708898702,5.57784216948495
"ENSMUSG00000021974",5.961635252387,6.30413641833534,6.19691743807322,6.01455715305603,6.35905331257305,5.95013414901043
"ENSMUSG00000037526",9.25477157420975,9.18722514898889,9.10574020329345,9.2579815552347,9.28084651844443,9.42487915348434
"ENSMUSG00000044703",5.86407536369426,5.65957051675188,5.72065731327014,5.80986703569677,5.71320247919518,6.01267429130903
"ENSMUSG00000091649",6.33373416310237,6.48255210948882,6.64730360408575,6.59082754826554,5.56780281407951,6.62176470902465
"ENSMUSG00000033060",9.63065593483397,9.55455197549608,9.91389318191266,10.3533846335722,10.2448696973875,10.4351615093826
"ENSMUSG00000115584",5.86407536369426,5.65957051675188,5.89173975029222,5.37092697012649,5.9338708898702,5.95013414901043
"ENSMUSG00000068245",7.47506812013035,7.77767869526352,7.8981642077949,7.77778630210979,7.59988777774762,7.94072398505782
"ENSMUSG00000091144",8.40025917403839,8.48721214250905,8.57506851489098,9.05972968046997,8.82410988033113,8.8535545659802
"ENSMUSG00000071350",8.91107393717258,8.32039322662275,8.8085884664248,9.41499213865229,8.97253771580287,9.36166890268328
"ENSMUSG00000021981",10.9449720587067,10.6718829254953,10.452264084911,10.900052456127,10.8022752959046,10.7819782016052
"ENSMUSG00000021982",10.7309852030321,10.4710573214048,10.4767574467432,10.585234301979,10.5375906203175,10.5769695059012
"ENSMUSG00000114797",8.78919040231419,8.74554396249125,8.90304545197782,8.87110653805338,8.93829484476706,8.85672797798319
"ENSMUSG00000114584",5.8979382291084,5.99198429844353,5.59203284013716,6.2526364914944,6.10675019182333,6.29609994448544
"ENSMUSG00000040818",9.21280499175345,8.54017076357833,9.06070596034897,9.09518401726362,9.00322300279164,9.06300204496059
"ENSMUSG00000021987",9.40928472037819,9.05760588847292,9.28121760063515,9.02337535159086,8.97816602049159,9.25051338702299
"ENSMUSG00000021990",9.42365520076608,9.28051534704132,9.57180462014375,9.67818662782703,9.63742715282853,9.98039462025473
"ENSMUSG00000071347",5.961635252387,5.92149947949751,6.00565863489013,5.88411833412336,5.83174689528705,5.88246440397939
"ENSMUSG00000022122",8.64891721308698,8.45077613678053,8.35205178579473,8.09436952622506,8.53367734977333,8.09536460999626
"ENSMUSG00000022120",6.52257795345911,6.84955585263384,6.58885550173009,6.60784679997219,6.49260561735593,6.77734050408237
"ENSMUSG00000021993",10.6365066567028,10.3934122054894,10.5724536153404,10.5306739425174,10.4023049280265,10.2719551271727
"ENSMUSG00000060548",9.04747704730472,8.75302467550073,8.97384829171668,8.84888169218748,9.20377467866768,9.13263300684604
"ENSMUSG00000048279",6.69918455043741,6.83441065326274,7.10523656205005,6.99448420883591,6.8190650805955,7.08579385040541
"ENSMUSG00000043157",5.50752879489982,5.88383007181158,5.7583206101155,5.63252167230853,5.36380450783103,6.04231884731827
"ENSMUSG00000021928",11.9369357194017,12.1423393823806,11.9379131172076,11.0166367384924,10.9572192673539,10.9643629448409
"ENSMUSG00002075443",5.25928533968287,5.4710075821133,5.48614653770594,5.91872634816759,5.79440541545776,5.63132604504604
"ENSMUSG00000021895",10.5790789073386,10.0614720413056,10.2565758008718,10.0271077983378,10.3470255194496,10.4009384212846
"ENSMUSG00000021929",10.3363819040436,9.90983700701521,10.1041668469378,10.2279213601718,10.0601814397365,10.3356264115922
"ENSMUSG00000022119",9.91244965871815,9.73281127698973,10.0628049890455,10.3204453496919,10.3383295744426,10.0316427881963
"ENSMUSG00000021930",10.1869815887104,9.92145002758423,9.86659054241862,9.68356108239828,9.48602752482661,9.50975021737507
"ENSMUSG00000091509",7.14454398112915,6.86451741463443,6.9921264081794,7.36611919905502,7.40741099535202,7.14160630316388
"ENSMUSG00000035235",7.39980058558032,7.3830032714492,7.52342204639929,7.77093201858187,7.48283262227023,7.44303140102
"ENSMUSG00000040651",9.32428895843561,9.09038993787703,9.55142339374033,9.99001525922515,9.82665986858072,10.0019701233522
"ENSMUSG00000053253",10.1809605529071,9.62121775647552,9.94154617426266,9.81993873620647,9.81886175056801,9.99050343535385
"ENSMUSG00000046753",8.02398604050386,8.01675773928501,8.16160157477528,8.16346010259285,8.10726862742538,8.01157152358594
"ENSMUSG00000022114",6.43224455410324,6.20200583123925,6.68930116276974,6.48301308265476,6.62790203972683,5.88246440397939
"ENSMUSG00000046168",6.0489436127431,5.92149947949751,6.31893958890334,5.95190786715216,6.13257648437634,6.48036792220669
"ENSMUSG00000098183",6.12843601269266,6.27955507936541,6.42809550384765,6.72051609407589,6.29627579192585,6.49903943964177
"ENSMUSG00000102151",6.31288147446255,6.3281456237584,5.86055178298552,5.91872634816759,5.62036917591634,5.63132604504604
"ENSMUSG00000021932",7.78639565429782,8.10198910512315,7.8309211804499,7.81155709617559,7.78823573326809,7.7804168599734
"ENSMUSG00000058126",8.21275901296103,7.73989441396533,8.0775724285475,7.93287195690928,7.55426795462173,8.07350513196116
"ENSMUSG00000089726",7.32915603145793,6.96449827967419,7.64694769877001,7.51485480552889,7.39876374067713,7.68180588648454
